Date,Strategy
2017-08-28,1.368931767278514
2017-08-29,1.3695158608586278
2017-08-30,1.3730124114236868
2017-08-31,1.3798696933148615
2017-09-01,1.3790328435188797
2017-09-05,1.3776113165486599
2017-09-06,1.378455976461919
2017-09-07,1.3844085345087784
2017-09-08,1.3808576634358487
2017-09-11,1.3856797327516754
2017-09-12,1.38657338124392
2017-09-13,1.3843203252970695
2017-09-14,1.385948942010489
2017-09-15,1.3885521534292957
2017-09-18,1.3890588091284437
2017-09-19,1.390485458942412
2017-09-20,1.389237112625828
2017-09-21,1.3873317281634447
2017-09-22,1.3888115976834874
2017-09-25,1.3867107431119206
2017-09-26,1.3863733189111693
2017-09-27,1.3862494876026472
2017-09-28,1.387347045072262
2017-09-29,1.3926922373968202
2017-10-02,1.3952866647480313
2017-10-03,1.4001299489807142
2017-10-04,1.3994366956096573
2017-10-05,1.4021789018927686
2017-10-06,1.4003317011880911
2017-10-09,1.4000427946234313
2017-10-10,1.4049503119303857
2017-10-11,1.406856577694554
2017-10-12,1.4067235405041574
2017-10-13,1.4123171824444591
2017-10-16,1.4120743056086726
2017-10-17,1.4109309771425171
2017-10-18,1.4109013943768287
2017-10-19,1.4096189943924733
2017-10-20,1.4091778933296906
2017-10-23,1.4055155237343435
2017-10-24,1.4047847608151363
2017-10-25,1.3995244612674282
2017-10-26,1.3981762487570777
2017-10-27,1.4096633171678346
2017-10-30,1.4102312650657929
2017-10-31,1.4137262498824354
2017-11-01,1.4152583942546266
2017-11-02,1.4169835868634406
2017-11-03,1.4187911112408258
2017-11-06,1.4221021923059827
2017-11-07,1.4191248340409488
2017-11-08,1.4204943338389031
2017-11-09,1.4149578826674294
2017-11-10,1.4086215266897562
2017-11-13,1.4082806924616695
2017-11-14,1.4072499077492764
2017-11-15,1.4071168652754877
2017-11-16,1.414731891066456
2017-11-17,1.4159054733668741
2017-11-20,1.418196939778885
2017-11-21,1.4276022915507225
2017-11-22,1.4305542374559963
2017-11-24,1.4320819068124653
2017-11-27,1.4279096370121234
2017-11-28,1.435573173271301
2017-11-29,1.4274701165073411
2017-11-30,1.4284210318075155
2017-12-01,1.4289512809754479
2017-12-04,1.4266818058419708
2017-12-05,1.42534294116852
2017-12-06,1.4246405546948306
2017-12-07,1.4258437109719253
2017-12-08,1.4299261704843407
2017-12-11,1.432787078870093
2017-12-12,1.4317757093875554
2017-12-13,1.4376452999936309
2017-12-14,1.434165866256024
2017-12-15,1.441222030771995
2017-12-18,1.4473548602775932
2017-12-19,1.4388705037759273
2017-12-20,1.4358786944502282
2017-12-21,1.4405996071600666
2017-12-22,1.4421479710697775
2017-12-26,1.442045711750297
2017-12-27,1.4470101363132697
2017-12-28,1.448779596963065
2017-12-29,1.4472124249728062
2018-01-02,1.4522021089658288
2018-01-03,1.4591018671123106
2018-01-04,1.4639201216971038
2018-01-05,1.4692215504688342
2018-01-08,1.470303017497195
2018-01-09,1.46727962751667
2018-01-10,1.4654130320049767
2018-01-11,1.4749263392646985
2018-01-12,1.4822649922880697
2018-01-16,1.4792693616402743
2018-01-17,1.4863880633150188
2018-01-18,1.4817491595049344
2018-01-19,1.4857649400176642
2018-01-22,1.4920534860750576
2018-01-23,1.4980953598864255
2018-01-24,1.4964169489135513
2018-01-25,1.4988392049647206
2018-01-26,1.5075123555793635
2018-01-29,1.4978054568891046
2018-01-30,1.4863375065220712
2018-01-31,1.488735093098079
2018-02-01,1.48262055238022
2018-02-02,1.4571035940391535
2018-02-05,1.4185316273785828
2018-02-06,1.4377265268562107
2018-02-07,1.4245621092477712
2018-02-08,1.3892126140541676
2018-02-09,1.398350756390146
2018-02-12,1.413179859956999
2018-02-13,1.4159048928884048
2018-02-14,1.4301600580251344
2018-02-15,1.445559972427652
2018-02-16,1.4482586217953386
2018-02-20,1.4387644941647049
2018-02-21,1.4315622377601496
2018-02-22,1.4340412058878504
2018-02-23,1.451840773565131
2018-02-26,1.462691420040348
2018-02-27,1.4446400000387378
2018-02-28,1.4355841036338484
2018-03-01,1.4243147120230062
2018-03-02,1.4331259633557254
2018-03-05,1.4438171201691257
2018-03-06,1.4537356803116475
2018-03-07,1.4568633071564523
2018-03-08,1.4616845265467235
2018-03-09,1.481942809029855
2018-03-12,1.4860060106537947
2018-03-13,1.47519405769394
2018-03-14,1.4755960926418945
2018-03-15,1.4728138821710637
2018-03-16,1.47333072285606
2018-03-19,1.4530081406489168
2018-03-20,1.4547180337812555
2018-03-21,1.456625605244211
2018-03-22,1.4236887813960306
2018-03-23,1.3939901537871457
2018-03-26,1.432114662159835
2018-03-27,1.4090206352335635
2018-03-28,1.4073030662514763
2018-03-29,1.4292854612646626
2018-04-02,1.3990458523023108
2018-04-03,1.4119222651852539
2018-04-04,1.4236223187402204
2018-04-05,1.4317613932573494
2018-04-06,1.409004922935868
2018-04-09,1.4159899349052876
2018-04-10,1.439800011897811
2018-04-11,1.4371300632895236
2018-04-12,1.4435133672347369
2018-04-13,1.4381871944278393
2018-04-16,1.446248595664125
2018-04-17,1.460605048864017
2018-04-18,1.4626031114883349
2018-04-19,1.4507743224264102
2018-04-20,1.4354168956320783
2018-04-23,1.431769168979727
2018-04-24,1.4164170221718277
2018-04-25,1.4121848542246473
2018-04-26,1.428989711303225
2018-04-27,1.4329447832553768
2018-04-30,1.423264500125656
2018-05-01,1.4238981280689043
2018-05-02,1.4192151750332542
2018-05-03,1.418266251219647
2018-05-04,1.433191536622811
2018-05-07,1.4365172312436363
2018-05-08,1.4389687416800114
2018-05-09,1.446255228892525
2018-05-10,1.4640416894204704
2018-05-11,1.4670602845399074
2018-05-14,1.4657637534595844
2018-05-15,1.4481608672157524
2018-05-16,1.4572340411236997
2018-05-17,1.452646805461114
2018-05-18,1.4508399577748479
2018-05-21,1.460568411821558
2018-05-22,1.456886558303209
2018-05-23,1.458830665060004
2018-05-24,1.458240005508343
2018-05-25,1.4580945294137597
2018-05-29,1.4455699229725723
2018-05-30,1.4608490094702817
2018-05-31,1.4535049263933617
2018-06-01,1.4670417981879667
2018-06-04,1.4735514063298232
2018-06-05,1.4744464147596683
2018-06-06,1.4848870436017843
2018-06-07,1.4782787383144675
2018-06-08,1.478851808824435
2018-06-11,1.4822506691877637
2018-06-12,1.481917661031959
2018-06-13,1.4782049097287289
2018-06-14,1.4835456591505145
2018-06-15,1.4779035035483798
2018-06-18,1.4720033793851643
2018-06-19,1.4648835710397379
2018-06-20,1.466836961079338
2018-06-21,1.4543913231122996
2018-06-22,1.4608686099920178
2018-06-25,1.4381074454487488
2018-06-26,1.4427996633971738
2018-06-27,1.4272740363617298
2018-06-28,1.434586155633882
2018-06-29,1.4409184148045673
2018-07-02,1.4384167647116406
2018-07-03,1.4380324253927106
2018-07-05,1.458315840079913
2018-07-06,1.4800509228272007
2018-07-09,1.499730528210959
2018-07-10,1.4983174128583203
2018-07-11,1.4771327226214737
2018-07-12,1.4990300670326668
2018-07-13,1.5004523845807938
2018-07-16,1.4939411493733314
2018-07-17,1.502958022744824
2018-07-18,1.5039931382185665
2018-07-19,1.5014726229901758
2018-07-20,1.5008364082025962
2018-07-23,1.498390309848746
2018-07-24,1.5052451184007125
2018-07-25,1.5252030218896593
2018-07-26,1.5161051095795985
2018-07-27,1.4992764570251425
2018-07-30,1.485671356491812
2018-07-31,1.5010153498622103
2018-08-01,1.4938663623206767
2018-08-02,1.500917311248836
2018-08-03,1.5074618232963375
2018-08-06,1.5116227407616671
2018-08-07,1.519981321843343
2018-08-08,1.518492339348835
2018-08-09,1.5183752110955004
2018-08-10,1.4976488106514942
2018-08-13,1.4860160045792603
2018-08-14,1.4988531258676954
2018-08-15,1.4717644202979425
2018-08-16,1.4873667531818022
2018-08-17,1.4973407195173911
2018-08-20,1.505303383685782
2018-08-21,1.5180058930075235
2018-08-22,1.5247291091620943
2018-08-23,1.5150252001994067
2018-08-24,1.5336380784396624
2018-08-27,1.5513269534573877
2018-08-28,1.548608137085294
2018-08-29,1.5619921940986061
2018-08-30,1.5481008757911503
2018-08-31,1.547332204190485
2018-09-04,1.5311098713152533
2018-09-05,1.5189694148900807
2018-09-06,1.5170789435208476
2018-09-07,1.506173251659607
2018-09-10,1.510615052108142
2018-09-11,1.510517998056708
2018-09-12,1.5146349649491802
2018-09-13,1.5262940090305412
2018-09-14,1.5250127306764554
2018-09-17,1.516892122008545
2018-09-18,1.5220406658568049
2018-09-19,1.523965376181295
2018-09-20,1.5408302488354626
2018-09-21,1.5401126355195407
2018-09-24,1.5319229808604724
2018-09-25,1.5350977131455723
2018-09-26,1.5375490102525105
2018-09-27,1.541076575014489
2018-09-28,1.5351827386587846
2018-10-01,1.531004319812158
2018-10-02,1.523373451242814
2018-10-03,1.5160527940015367
2018-10-04,1.486400729361378
2018-10-05,1.469169768862094
2018-10-08,1.463905703027073
2018-10-09,1.4654378532708308
2018-10-10,1.41015963737141
2018-10-11,1.3884423365581917
2018-10-12,1.4099941743255273
2018-10-15,1.4006864153411926
2018-10-16,1.4421679396778924
2018-10-17,1.4317042757456482
2018-10-18,1.400161156052902
2018-10-19,1.39877402932075
2018-10-22,1.3974987502532472
2018-10-23,1.3872282667803597
2018-10-24,1.3342930993906197
2018-10-25,1.3649316699599783
2018-10-26,1.343890709479503
2018-10-29,1.328141486026988
2018-10-30,1.351288935144748
2018-10-31,1.3650846839362485
2018-11-01,1.3946612121477688
2018-11-02,1.3786578772386413
2018-11-05,1.384240584322207
2018-11-06,1.3969669642389098
2018-11-07,1.4486281469985733
2018-11-08,1.431349693229094
2018-11-09,1.4029142283084008
2018-11-12,1.356936547682656
2018-11-13,1.3578087479406744
2018-11-14,1.3460000845054008
2018-11-15,1.3731724198900184
2018-11-16,1.3775184683663113
2018-11-19,1.3334893462756594
2018-11-20,1.2919510065671511
2018-11-21,1.3117936937487384
2018-11-23,1.2984974419586808
2018-11-26,1.3337089180620765
2018-11-27,1.3355899966653015
2018-11-28,1.3888238610144188
2018-11-29,1.3801309342184553
2018-11-30,1.389954855468291
2018-12-03,1.4261171463619842
2018-12-04,1.3350393025819725
2018-12-06,1.3336995394800701
2018-12-07,1.2717791890227232
2018-12-10,1.27674930376681
2018-12-11,1.2817845568469053
2018-12-12,1.3027639649270757
2018-12-13,1.298384516940187
2018-12-14,1.2507303426552403
2018-12-17,1.206071342236487
2018-12-18,1.2120463955077234
2018-12-19,1.1726837686431972
2018-12-20,1.1403721331011256
2018-12-21,1.089781833402586
2018-12-24,1.0407096063188088
2018-12-26,1.1373565598649138
2018-12-27,1.1494818979632737
2018-12-28,1.1556743437393366
2018-12-31,1.1734219600742646
2019-01-02,1.1799803658612305
2019-01-03,1.1307338148103008
2019-01-04,1.2063776779045012
2019-01-07,1.2268830872366632
2019-01-08,1.2503967093790684
2019-01-09,1.2718602596201276
2019-01-10,1.276883206384412
2019-01-11,1.2759600114328282
2019-01-14,1.253767063797495
2019-01-15,1.282122469169908
2019-01-16,1.2928656486330117
2019-01-17,1.313263112086922
2019-01-18,1.3420974048019376
2019-01-22,1.3045196489495565
2019-01-23,1.3125347348597198
2019-01-24,1.3262135456657123
2019-01-25,1.3524728411852454
2019-01-28,1.3292444335048539
2019-01-29,1.3270330259707381
2019-01-30,1.376450024953617
2019-01-31,1.4119978238285744
2019-02-01,1.4034220290715866
2019-02-04,1.4222493716907503
2019-02-05,1.4452688977274684
2019-02-06,1.4348430016806821
2019-02-07,1.4073211675402717
2019-02-08,1.4125747887854874
2019-02-11,1.410558164607418
2019-02-12,1.4467064910529495
2019-02-13,1.4467762345820816
2019-02-14,1.4495722102109379
2019-02-15,1.4794717511800048
2019-02-19,1.4892135790593637
2019-02-20,1.493775220448966
2019-02-21,1.4762989612954507
2019-02-22,1.5039995856555535
2019-02-25,1.5101701131352743
2019-02-26,1.51210371782168
2019-02-27,1.499296103743879
2019-02-28,1.487065177566299
2019-03-01,1.49895965668343
2019-03-04,1.4970326449177502
2019-03-05,1.4981609034091967
2019-03-06,1.4798730807141338
2019-03-07,1.4567596665951659
2019-03-08,1.4552379749745157
2019-03-11,1.501803393851943
2019-03-12,1.5198515806125112
2019-03-13,1.5355447761836027
2019-03-14,1.5236795277761104
2019-03-15,1.5541414062801742
2019-03-18,1.5665768210472002
2019-03-19,1.5670044255339446
2019-03-20,1.5785903994476682
2019-03-21,1.6154723520643661
2019-03-22,1.5603597336779336
2019-03-25,1.5647749700018942
2019-03-26,1.5860066988913124
2019-03-27,1.5767990832129481
2019-03-28,1.5923842753510626
2019-03-29,1.6108399147760415
2019-04-01,1.637083636175504
2019-04-02,1.6408163632883248
2019-04-03,1.6477894453770288
2019-04-04,1.6573121167944318
2019-04-05,1.6773241124032021
2019-04-08,1.6768749268742562
2019-04-09,1.6617522987079936
2019-04-10,1.6847457470618348
2019-04-11,1.6752491016112578
2019-04-12,1.6914985060998602
2019-04-15,1.6876109295883417
2019-04-16,1.6884875191517705
2019-04-17,1.6847749749711034
2019-04-18,1.6905240126514465
2019-04-22,1.686922452752455
2019-04-23,1.723035365393428
2019-04-24,1.7195521389437787
2019-04-25,1.7160822768918274
2019-04-26,1.7362573014451452
2019-04-29,1.7373909621663401
2019-04-30,1.733756936604043
2019-05-01,1.7116366591789933
2019-05-02,1.7079140857196977
2019-05-03,1.7231844270791778
2019-05-06,1.7169999606573594
2019-05-07,1.7014424752815163
2019-05-08,1.6971961064972887
2019-05-09,1.6930720580437923
2019-05-10,1.6973529560371425
2019-05-13,1.6725672070970696
2019-05-14,1.6827402036069707
2019-05-15,1.6911213734571864
2019-05-16,1.6954629173957938
2019-05-17,1.6865224827312313
2019-05-20,1.677623789149546
2019-05-21,1.6869013535349222
2019-05-22,1.6845482809932308
2019-05-23,1.6758140922712081
2019-05-24,1.6813586106353826
2019-05-28,1.6777817168694038
2019-05-29,1.6739861357889285
2019-05-30,1.681605474822196
2019-05-31,1.6761501679144488
2019-06-03,1.6775528357721834
2019-06-04,1.6902029306445037
2019-06-05,1.6899362485980431
2019-06-06,1.6953713254405882
2019-06-07,1.7110845112135928
2019-06-10,1.7119854790301408
2019-06-11,1.7154102487639171
2019-06-12,1.7120904146650209
2019-06-13,1.7180996166489282
2019-06-14,1.7134925343548344
2019-06-17,1.717164027823573
2019-06-18,1.736186161125175
2019-06-19,1.7452516480811724
2019-06-20,1.7584077565995635
2019-06-21,1.749325591923684
2019-06-24,1.7514181477935375
2019-06-25,1.741341869954153
2019-06-26,1.7401055631297067
2019-06-27,1.7519504442538971
2019-06-28,1.757743485043407
2019-07-01,1.7661115474064255
2019-07-02,1.7704258273822089
2019-07-03,1.7791943089901234
2019-07-05,1.7671318603305832
2019-07-08,1.760892847493075
2019-07-09,1.7593334210575469
2019-07-10,1.7638827677290694
2019-07-11,1.7558008764722608
2019-07-12,1.7600169656681006
2019-07-15,1.7632260344077082
2019-07-16,1.7585185573423372
2019-07-17,1.7607893908253744
2019-07-18,1.7653052167593002
2019-07-19,1.759180221769226
2019-07-22,1.763359689942104
2019-07-23,1.7671127025513642
2019-07-24,1.7749767551904838
2019-07-25,1.763811272741234
2019-07-26,1.7707654149590564
2019-07-29,1.7687518367205837
2019-07-30,1.765996590895525
2019-07-31,1.7599451747273303
2019-08-01,1.7620373957518154
2019-08-02,1.7549760909902796
2019-08-05,1.728971740088553
2019-08-06,1.746319208942757
2019-08-07,1.7490749076448815
2019-08-08,1.768276955997634
2019-08-09,1.7568345771018266
2019-08-12,1.7552406688270559
2019-08-13,1.767867105340631
2019-08-14,1.7465772660361558
2019-08-15,1.7543380301808735
2019-08-16,1.7688186066086005
2019-08-19,1.7725986358344923
2019-08-20,1.774057344277885
2019-08-21,1.781710686698744
2019-08-22,1.773920346176733
2019-08-23,1.7576400846825804
2019-08-26,1.7669182917244404
2019-08-27,1.7706155496015998
2019-08-28,1.775942870931552
2019-08-29,1.7867102873013658
2019-08-30,1.788129654179252
2019-09-03,1.7804237389573148
2019-09-04,1.7965605517964092
2019-09-05,1.7998881365192105
2019-09-06,1.805482197833262
2019-09-09,1.79848121295159
2019-09-10,1.7895512844971007
2019-09-11,1.7988403585540116
2019-09-12,1.800689569497693
2019-09-13,1.7899227956596238
2019-09-16,1.7922767354900317
2019-09-17,1.7979397140196418
2019-09-18,1.7988748729668491
2019-09-19,1.8016791583321117
2019-09-20,1.806240270424075
2019-09-23,1.8048803012338779
2019-09-24,1.8002807983803781
2019-09-25,1.7966730700696134
2019-09-26,1.7978852432269192
2019-09-27,1.7902415288963487
2019-09-30,1.798765857151957
2019-10-01,1.787860772843084
2019-10-02,1.7701353723023945
2019-10-03,1.7846634460452868
2019-10-04,1.8014606160733135
2019-10-07,1.7917986468711216
2019-10-08,1.7771026006863009
2019-10-09,1.7850474167297539
2019-10-10,1.7853051738818253
2019-10-11,1.7981248452020242
2019-10-14,1.7992697207453567
2019-10-15,1.8072102908205065
2019-10-16,1.808506143016653
2019-10-17,1.8138905128653129
2019-10-18,1.8095643992648651
2019-10-21,1.8148302046950324
2019-10-22,1.8144549468663256
2019-10-23,1.8184848944892966
2019-10-24,1.8224633087135675
2019-10-25,1.8253291084624566
2019-10-28,1.8286385638910296
2019-10-29,1.8248439813209714
2019-10-30,1.8347961491236833
2019-10-31,1.8389750095919384
2019-11-01,1.8520997517527413
2019-11-04,1.85361492525467
2019-11-05,1.8485042635758966
2019-11-06,1.8508585277288758
2019-11-07,1.846821930956859
2019-11-08,1.8444826938596652
2019-11-11,1.8415056994211796
2019-11-12,1.8427819116146817
2019-11-13,1.8420172795398808
2019-11-14,1.8470424302196202
2019-11-15,1.8551201967792204
2019-11-18,1.8560065386876605
2019-11-19,1.8602200821203292
2019-11-20,1.8575435773623603
2019-11-21,1.8519143108446823
2019-11-22,1.856013089930998
2019-11-25,1.8722317499214396
2019-11-26,1.8753227701871948
2019-11-27,1.8796507367666708
2019-11-29,1.8685037151694568
2019-12-02,1.8548344084030732
2019-12-03,1.8557046218150213
2019-12-04,1.8618517438499829
2019-12-05,1.8621046372202397
2019-12-06,1.8720642865727748
2019-12-09,1.8676810647449738
2019-12-10,1.8682767092850292
2019-12-11,1.8784322246093035
2019-12-12,1.8851652738899276
2019-12-13,1.8923486062858186
2019-12-16,1.9003872693414674
2019-12-17,1.901519035429848
2019-12-18,1.9011460617577753
2019-12-19,1.9054799543063252
2019-12-20,1.9087622847893186
2019-12-23,1.9109342927617756
2019-12-24,1.9117080426157922
2019-12-26,1.9195610753625274
2019-12-27,1.9206385185298018
2019-12-30,1.9133278101384708
2019-12-31,1.9128466828222939
2020-01-02,1.9304881164427878
2020-01-03,1.922237768702066
2020-01-06,1.9231461927112863
2020-01-07,1.9184413637249136
2020-01-08,1.9226497180651947
2020-01-09,1.9319457382269714
2020-01-10,1.9326397058037634
2020-01-13,1.9419394566605825
2020-01-14,1.942064332055877
2020-01-15,1.944621206727089
2020-01-16,1.9550664141409373
2020-01-17,1.9569535634738466
2020-01-21,1.950991094382689
2020-01-22,1.9547166519672659
2020-01-23,1.954746849371921
2020-01-24,1.9465304121600033
2020-01-27,1.9247215125374777
2020-01-28,1.9361144659603202
2020-01-29,1.939337227293247
2020-01-30,1.9381304002289603
2020-01-31,1.9179311010019822
2020-02-03,1.9286536490129025
2020-02-04,1.9461287255670199
2020-02-05,1.954820980337632
2020-02-06,1.9587117644135952
2020-02-07,1.9531607921730603
2020-02-10,1.9627422027561479
2020-02-11,1.967047364916786
2020-02-12,1.974634981502166
2020-02-13,1.971045394847562
2020-02-14,1.973116017103748
2020-02-18,1.9716533786682706
2020-02-19,1.9777630004865232
2020-02-20,1.9744521195188447
2020-02-21,1.9654302679394526
2020-02-24,1.9260780944652642
2020-02-25,1.8989474156294697
2020-02-26,1.8947863778320637
2020-02-27,1.850801713505467
2020-02-28,1.853884214650503
2020-03-02,1.8886271732004265
2020-03-03,1.8834525585010433
2020-03-04,1.9110762432754473
2020-03-05,1.8906121527891382
2020-03-06,1.8929098677303082
2020-03-09,1.8099673714195348
2020-03-10,1.82129245185333
2020-03-11,1.7440814246630583
2020-03-12,1.6272004338445212
2020-03-13,1.7063535487098296
2020-03-16,1.6145098214364488
2020-03-17,1.620715114892248
2020-03-18,1.5294581273032226
2020-03-19,1.5186795487155142
2020-03-20,1.5274990250293765
2020-03-23,1.5663381504243423
2020-03-24,1.6390157350784105
2020-03-25,1.6823359374206683
2020-03-26,1.726346985328008
2020-03-27,1.7004719009634377
2020-03-30,1.7270735059222657
2020-03-31,1.7176366576593731
2020-04-01,1.6697266769888603
2020-04-02,1.6990993086185477
2020-04-03,1.683065117360607
2020-04-06,1.7439661223511673
2020-04-07,1.7292395658668969
2020-04-08,1.7481203896678053
2020-04-09,1.7969384673579591
2020-04-13,1.7673607719396367
2020-04-14,1.7862710267279183
2020-04-15,1.814330061870706
2020-04-16,1.8348289145646328
2020-04-17,1.8364933895979572
2020-04-20,1.8349069294120668
2020-04-21,1.831259518166232
2020-04-22,1.8319139502385833
2020-04-23,1.8447074769176075
2020-04-24,1.859036166453909
2020-04-27,1.836612366655562
2020-04-28,1.8605855863203635
2020-04-29,1.8854278465611982
2020-04-30,1.8413719685444272
2020-05-01,1.8264869378788944
2020-05-04,1.8323181091797296
2020-05-05,1.8361457254767521
2020-05-06,1.814917579729263
2020-05-07,1.8424287759506108
2020-05-08,1.8532422824774446
2020-05-11,1.8428230386573745
2020-05-12,1.8345919882815962
2020-05-13,1.824398841003716
2020-05-14,1.843031984432993
2020-05-15,1.8484146614293553
2020-05-18,1.8781900161059835
2020-05-19,1.8701654085726205
2020-05-20,1.9048253717860733
2020-05-21,1.8957431976426347
2020-05-22,1.898454816635882
2020-05-26,1.9051290369063152
2020-05-27,1.9215628761293335
2020-05-28,1.9150918334278977
2020-05-29,1.933365373607463
2020-06-01,1.9414230620793835
2020-06-02,1.9540345234398395
2020-06-03,1.9633563118809707
2020-06-04,1.9432220929469188
2020-06-05,1.9725589236267063
2020-06-08,1.9919250364271779
2020-06-09,1.9921927577899965
2020-06-10,2.0079203551747677
2020-06-11,1.9391019995653345
2020-06-12,1.9546037288876115
2020-06-15,1.9776229279272421
2020-06-16,1.985173813346539
2020-06-17,1.986175380403135
2020-06-18,1.9956017880561963
2020-06-19,1.993329249419513
2020-06-22,2.006604457378109
2020-06-23,2.009028580804406
2020-06-24,1.9845229179509742
2020-06-25,2.001132868146139
2020-06-26,1.9826125653046514
2020-06-29,2.0013923857443845
2020-06-30,2.013889036750717
2020-07-01,2.0236125820377038
2020-07-02,2.0382570213938633
2020-07-06,2.0651713911586804
2020-07-07,2.060758524981984
2020-07-08,2.0724402902284584
2020-07-09,2.0845298923686535
2020-07-10,2.089336615504837
2020-07-13,2.0725312108146943
2020-07-14,2.092049200110216
2020-07-15,2.1044790945415333
2020-07-16,2.101057589971644
2020-07-17,2.1062895948183007
2020-07-20,2.128200766375507
2020-07-21,2.1307608549998354
2020-07-22,2.1387762976814253
2020-07-23,2.129937061792864
2020-07-24,2.117260731289036
2020-07-27,2.130127180712351
2020-07-28,2.1216381396605812
2020-07-29,2.1438417361377096
2020-07-30,2.1423606772246178
2020-07-31,2.1443889599247608
2020-08-03,2.159322959031398
2020-08-04,2.1753261439315756
2020-08-05,2.1804065764186973
2020-08-06,2.1934272274522324
2020-08-07,2.1821139038068216
2020-08-10,2.1815099569511136
2020-08-11,2.1616377265747917
2020-08-12,2.176010282136565
2020-08-13,2.1606560031285515
2020-08-14,2.1524072033717347
2020-08-17,2.165650505328389
2020-08-18,2.172278735343699
2020-08-19,2.15979019698414
2020-08-20,2.169332492096648
2020-08-21,2.1749528326024
2020-08-24,2.1856889114513383
2020-08-25,2.1842525101645247
2020-08-26,2.1923930667469347
2020-08-27,2.172717967988238
2020-08-28,2.18529468630826
2020-08-31,2.183785925485761
2020-09-01,2.2090903466785066
2020-09-02,2.2254237736432647
2020-09-03,2.190091183193409
2020-09-04,2.1697221845276804
2020-09-08,2.145679701559591
2020-09-09,2.1663818691386587
2020-09-10,2.1517682445322035
2020-09-11,2.1550563599380763
2020-09-14,2.1729001983221634
2020-09-15,2.1811915278001
2020-09-16,2.1774232346342335
2020-09-17,2.1714060429628814
2020-09-18,2.159256890688861
2020-09-21,2.144305113883936
2020-09-22,2.1505071657448953
2020-09-23,2.1234537546793257
2020-09-24,2.123553750590671
2020-09-25,2.135333638857578
2020-09-28,2.156281740330583
2020-09-29,2.1523394682682375
2020-09-30,2.154772206306809
2020-10-01,2.1680907178818103
2020-10-02,2.1557067344040304
2020-10-05,2.169588657344395
2020-10-06,2.159934228759136
2020-10-07,2.176599415926776
2020-10-08,2.1915424379512887
2020-10-09,2.2046986378812456
2020-10-12,2.2276363546040763
2020-10-13,2.2211990026541177
2020-10-14,2.2145535174786413
2020-10-15,2.2077665512292017
2020-10-16,2.2059763575171143
2020-10-19,2.19041420044377
2020-10-20,2.1919666575503727
2020-10-21,2.185924649432446
2020-10-22,2.185792158141964
2020-10-23,2.1967718600473347
2020-10-26,2.1792451153214096
2020-10-27,2.1826259984367633
2020-10-28,2.13742247556901
2020-10-29,2.144865706379631
2020-10-30,2.121219731620859
2020-11-02,2.1424432034674736
2020-11-03,2.16449493132306
2020-11-04,2.2127230786526426
2020-11-05,2.246095381564706
2020-11-06,2.2388337892634795
2020-11-09,2.2434830484792663
2020-11-10,2.2389336277250846
2020-11-11,2.2527422624956364
2020-11-12,2.2488779144898743
2020-11-13,2.2690738379497417
2020-11-16,2.2890033987766985
2020-11-17,2.2930565266147562
2020-11-18,2.2852844225179125
2020-11-19,2.2998230154080335
2020-11-20,2.3024087183542696
2020-11-23,2.308396946967857
2020-11-24,2.3232312612528254
2020-11-25,2.320203751995187
2020-11-27,2.3364164557271607
2020-11-30,2.318063887763317
2020-12-01,2.3304232063898938
2020-12-02,2.3254961642967027
2020-12-03,2.3382850017960095
2020-12-04,2.3413430786318603
2020-12-07,2.344198449142726
2020-12-08,2.350601683267808
2020-12-09,2.3343329183104586
2020-12-10,2.3503402236211133
2020-12-11,2.3476892823578304
2020-12-14,2.3448040291505485
2020-12-15,2.3637822461672617
2020-12-16,2.3653673377761417
2020-12-17,2.375733532853332
2020-12-18,2.3688728586865295
2020-12-21,2.3582775003390086
2020-12-22,2.3625228460427934
2020-12-23,2.3676997463951155
2020-12-24,2.373375208164339
2020-12-28,2.381350178750653
2020-12-29,2.383243659012905
2020-12-30,2.3930328630120923
2020-12-31,2.392909835722894
2021-01-04,2.380892311296642
2021-01-05,2.3938340431659495
2021-01-06,2.3870570852042072
2021-01-07,2.4019710970395685
2021-01-08,2.4160048090448716
2021-01-11,2.3966764896697077
2021-01-12,2.4069702185491106
2021-01-13,2.4201042289010766
2021-01-14,2.420011015284365
2021-01-15,2.405514747103245
2021-01-19,2.425574384660618
2021-01-20,2.4452553287627543
2021-01-21,2.439538825550288
2021-01-22,2.4367857193422404
2021-01-25,2.4511270208052767
2021-01-26,2.446418307698817
2021-01-27,2.409401417677908
2021-01-28,2.413439049558257
2021-01-29,2.3791651311627593
2021-02-01,2.4109161129474193
2021-02-02,2.4381160719409674
2021-02-03,2.4356415754725145
2021-02-04,2.45719228881576
2021-02-05,2.4678546890284347
2021-02-08,2.4963294630226063
2021-02-09,2.5044292634257603
2021-02-10,2.505311515350579
2021-02-11,2.511985051702513
2021-02-12,2.5136831212509403
2021-02-16,2.50090226925758
2021-02-17,2.5002163695107846
2021-02-18,2.4765073435204745
2021-02-19,2.4738157994508927
2021-02-22,2.431040034587519
2021-02-23,2.428947525619309
2021-02-24,2.446269565875791
2021-02-25,2.3598286834101048
2021-02-26,2.3705352651266085
2021-03-01,2.4285540607589606
2021-03-02,2.404235010420057
2021-03-03,2.3640911327847873
2021-03-04,2.3148094960194494
2021-03-05,2.346532451352966
2021-03-08,2.3089531172715065
2021-03-09,2.3694254317602335
2021-03-10,2.383955978941905
